Date,AAPL,AMZN,BA,BAC,JNJ,MSFT,PFE,WMT,XOM
2012-03-19,18.065570831298828,9.276000022888184,62.05976486206055,7.538589000701904,44.7145881652832,25.473377227783203,12.281206130981445,15.426224708557129,51.291603088378906
2012-03-20,18.21163558959961,9.616499900817871,61.84574508666992,7.7600812911987305,44.54316711425781,25.307249069213867,12.236297607421875,15.390668869018555,51.061676025390625
2012-03-21,18.107656478881836,9.58650016784668,61.73876190185547,7.76799201965332,44.4060173034668,25.24397087097168,12.219461441040039,15.380508422851562,50.713809967041016
2012-03-22,18.012683868408203,9.619999885559082,60.84160232543945,7.593962669372559,44.20029830932617,25.315160751342773,12.197007179260254,15.403364181518555,50.3128547668457
2012-03-23,17.913799285888672,9.751999855041504,60.88276290893555,7.791721820831299,44.262027740478516,25.32307243347168,12.247525215148926,15.428765296936035,50.442543029785156
2012-03-26,18.242290496826172,10.143500328063965,61.878692626953125,7.855005264282227,44.687164306640625,25.781909942626953,12.43836784362793,15.543054580688477,51.31522750854492
2012-03-27,18.46769905090332,10.272000312805176,61.57413101196289,7.593962669372559,44.844871520996094,25.726531982421875,12.629207611083984,15.515111923217773,51.07347869873047
2012-03-28,18.56206703186035,10.057999610900879,61.17906951904297,7.71261739730835,44.99571990966797,25.465469360351562,12.578692436218262,15.540510177612305,50.625362396240234
2012-03-29,18.328855514526367,10.230500221252441,60.97328567504883,7.538589000701904,44.94085693359375,25.41009521484375,12.584303855895996,15.446541786193848,50.75507736206055
2012-03-30,18.018991470336914,10.125499725341797,61.211997985839844,7.5702314376831055,45.22885513305664,25.520845413208008,12.71340274810791,15.543054580688477,51.1383171081543
2012-04-02,18.592422485351562,9.90250015258789,61.87044906616211,7.657245635986328,45.40027618408203,25.544578552246094,12.679722785949707,15.583687782287598,51.33879470825195
2012-04-03,18.9136962890625,9.982999801635742,61.44243621826172,7.506947040557861,45.174015045166016,25.26769256591797,12.651659965515137,15.403364181518555,50.60767364501953
2012-04-04,18.76313018798828,9.69950008392334,60.63582992553711,7.277548313140869,44.83799743652344,24.6901912689209,12.567464828491211,15.3043212890625,50.10649490356445
